62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1702057082.626057	+6.73,+5.4,+21.3,JB	+6.56,+20.2,+21.4,KA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.02,-2.6,+19.8,NB	
1702057144.644527	+6.73,+5.4,+21.3,JB	+6.56,+20.1,+21.3,OA	+6.90,+1.9,+21.3,NB	+7.05,-5.4,+19.8,LB		+7.01,-2.3,+19.8,HB	
1702057206.6649277	+6.73,+5.4,+21.3,JB	+6.56,+20.2,+21.4,KA	+6.90,+2.1,+21.3,EB	+7.05,-5.7,+19.8,OB		+7.02,-2.8,+19.8,@B	
1702057268.678402	+6.73,+5.4,+21.3,JB	+6.56,+20.2,+21.3,LA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.01,-2.3,+19.8,HB	
1702057330.6846533	+6.73,+5.3,+21.3,MB	+6.55,+20.3,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.7,+19.8,OB		+7.02,-2.6,+19.8,NB	
1702057392.6974623	+6.73,+5.4,+21.3,JB	+6.56,+20.2,+21.4,KA	+6.90,+2.0,+21.3,DB	+7.05,-5.7,+19.8,OB		+7.01,-2.5,+19.8,NB	
1702057454.7159636	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.4,HA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.01,-2.5,+19.8,NB	
1702057516.7267582	+6.73,+5.3,+21.3,MB	+6.56,+20.3,+21.3,MA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.8,NB		+7.01,-2.3,+19.8,HB	
1702057578.737504	+6.73,+5.4,+21.3,JB	+6.56,+20.1,+21.3,OA	+6.90,+2.1,+21.3,EB	+7.05,-5.4,+19.8,LB		+7.02,-2.7,+19.8,OB	
1702057640.7488642	+6.73,+5.4,+21.3,JB	+6.56,+20.1,+21.3,OA	+6.90,+2.0,+21.3,DB	+7.05,-5.5,+19.8,MB		+7.01,-2.4,+19.8,OB	
1702057702.7540243	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.4,HA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.01,-2.4,+19.8,OB	
1702057764.7780235	+6.73,+5.3,+21.3,MB	+6.55,+20.3,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.8,NB		+7.02,-2.7,+19.8,OB	
1702057826.7952046	+6.73,+5.4,+21.3,JB	+6.55,+20.3,+21.4,IA	+6.90,+2.0,+21.3,DB	+7.05,-5.5,+19.8,MB		+7.02,-2.8,+19.8,@B	
1702057888.8068085	+6.73,+5.4,+21.3,JB	+6.56,+20.1,+21.4,HA	+6.90,+1.9,+21.3,NB	+7.05,-5.7,+19.8,OB		+7.01,-2.5,+19.8,NB	
1702058135.5879557	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.3,OA	+6.90,+2.0,+21.3,DB	+7.05,-5.5,+19.8,MB		+7.01,-2.5,+19.8,NB	
1702058197.6091888	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.4,HA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.01,-2.5,+19.8,NB	
1702058259.6222398	+6.73,+5.3,+21.3,MB	+6.56,+20.2,+21.3,LA	+6.90,+2.0,+21.4,CB	+7.05,-5.5,+19.8,MB		+7.01,-2.5,+19.8,NB	
1702058321.6433618	+6.73,+5.3,+21.3,MB	+6.55,+20.3,+21.4,IA	+6.91,+1.9,+21.3,OB	+7.05,-5.3,+19.8,KB		+7.02,-2.6,+19.8,NB	
1702058383.656084	+6.73,+5.3,+21.3,MB	+6.55,+20.3,+21.3,NA	+6.91,+1.9,+21.3,OB	+7.05,-5.4,+19.8,LB		+7.01,-2.5,+19.8,NB	
1702058445.6712477	+6.73,+5.3,+21.3,MB	+6.55,+20.3,+21.3,NA	+6.90,+1.9,+21.3,NB	+7.05,-5.4,+19.8,LB		+7.01,-2.3,+19.8,HB	
1702058507.6919122	+6.73,+5.4,+21.3,JB	+6.56,+20.1,+21.3,OA	+6.90,+1.9,+21.3,NB	+7.05,-5.4,+19.8,LB		+7.02,-2.6,+19.8,NB	
1702058569.7078984	+6.73,+5.3,+21.2,LB	+6.56,+20.0,+21.4,IA	+6.91,+1.9,+21.3,OB	+7.05,-5.6,+19.8,NB		+7.02,-2.6,+19.8,NB	
1702058631.7203522	+6.73,+5.3,+21.3,MB	+6.56,+20.0,+21.4,IA	+6.91,+1.9,+21.3,OB	+7.05,-5.5,+19.8,MB		+7.01,-2.5,+19.8,NB	
1702058693.7291005	+6.73,+5.3,+21.3,MB	+6.56,+20.0,+21.4,IA	+6.90,+1.9,+21.3,NB	+7.05,-5.5,+19.8,MB		+7.01,-2.4,+19.8,OB	
1702058755.739573	+6.73,+5.4,+21.3,JB	+6.56,+20.2,+21.3,LA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.02,-2.7,+19.8,OB	
1702058817.747723	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.3,OA	+6.90,+2.0,+21.3,DB	+7.05,-5.3,+19.8,KB		+7.02,-2.6,+19.8,NB	
1702058879.7608464	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.4,HA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.8,NB		+7.01,-2.5,+19.8,NB	
1702058941.7711146	+6.73,+5.3,+21.2,LB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.01,-2.5,+19.8,NB	
1702059003.7802598	+6.73,+5.3,+21.3,MB	+6.56,+20.0,+21.3,NA	+6.91,+1.9,+21.3,OB	+7.05,-5.6,+19.8,NB		+7.01,-2.5,+19.8,NB	
1702059065.790783	+6.73,+5.3,+21.3,MB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.5,+19.8,MB		+7.02,-2.7,+19.8,OB	
1702059127.8124554	+6.73,+5.3,+21.3,MB	+6.56,+20.2,+21.3,LA	+6.90,+2.0,+21.3,DB	+7.05,-5.4,+19.8,LB		+7.01,-2.4,+19.8,OB	
1702059189.8303492	+6.73,+5.3,+21.2,LB	+6.56,+20.1,+21.3,OA	+6.91,+1.9,+21.3,OB	+7.05,-5.6,+19.8,NB		+7.01,-2.5,+19.8,NB	
1702059251.8380702	+6.73,+5.3,+21.2,LB	+6.56,+20.0,+21.3,NA	+6.90,+1.9,+21.3,NB	+7.05,-5.6,+19.8,NB		+7.02,-2.7,+19.7,@B	
1702059313.8597822	+6.73,+5.4,+21.3,JB	+6.56,+19.9,+21.4,JA	+6.90,+2.0,+21.3,DB	+7.05,-5.5,+19.8,MB		+7.02,-2.6,+19.7,AB	
1702059375.8794894	+6.73,+5.3,+21.2,LB	+6.56,+20.1,+21.3,OA	+6.90,+1.9,+21.3,NB	+7.05,-5.3,+19.8,KB		+7.01,-2.4,+19.7,@B	
1702059437.9000735	+6.73,+5.3,+21.2,LB	+6.56,+20.0,+21.3,NA	+6.90,+2.1,+21.3,EB	+7.05,-5.5,+19.8,MB		+7.01,-2.4,+19.7,@B	
1702059499.9097915	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.3,OA	+6.91,+1.9,+21.3,OB	+7.05,-5.5,+19.8,MB		+7.02,-2.7,+19.7,@B	
1702059561.929863	+6.73,+5.3,+21.3,MB	+6.56,+20.0,+21.3,NA	+6.90,+2.1,+21.3,EB	+7.05,-5.6,+19.8,NB		+7.01,-2.3,+19.7,GB	
1702059623.9512913	+6.73,+5.2,+21.3,LB	+6.56,+20.1,+21.3,OA	+6.91,+1.9,+21.3,OB	+7.05,-5.3,+19.8,KB		+7.02,-2.8,+19.7,OB	
1702059685.9685464	+6.73,+5.3,+21.3,MB	+6.56,+20.1,+21.3,OA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.7,AB		+7.01,-2.3,+19.7,GB	
1702059747.9766634	+6.73,+5.2,+21.3,LB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.7,+19.8,OB		+7.02,-2.6,+19.7,AB	
1702059809.986544	+6.73,+5.3,+21.3,MB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.7,+19.8,OB		+7.01,-2.5,+19.7,AB	
1702059872.007807	+6.73,+5.2,+21.2,MB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.8,NB		+7.02,-2.7,+19.7,@B	
1702059934.0262449	+6.73,+5.2,+21.3,LB	+6.56,+20.1,+21.3,OA	+6.90,+2.0,+21.3,DB	+7.05,-5.3,+19.8,KB		+7.01,-2.3,+19.7,GB	
1702059996.048968	+6.73,+5.3,+21.2,LB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.8,NB		+7.02,-2.7,+19.7,@B	
1702060058.0655417	+6.73,+5.2,+21.3,LB	+6.56,+20.1,+21.4,HA	+6.90,+2.0,+21.3,DB	+7.05,-5.6,+19.8,NB		+7.02,-2.8,+19.7,OB	
1702060120.0795836	+6.73,+5.2,+21.2,MB	+6.56,+20.1,+21.3,OA	+6.90,+2.0,+21.3,DB	+7.05,-5.3,+19.8,KB		+7.01,-2.4,+19.7,@B	
1702060182.1008012	+6.73,+5.2,+21.2,MB	+6.56,+20.0,+21.3,NA	+6.90,+2.0,+21.3,DB	+7.05,-5.3,+19.8,KB		+7.01,-2.4,+19.8,OB	
1702060244.11774	+6.73,+5.2,+21.3,LB	+6.56,+19.9,+21.3,MA	+6.91,+1.9,+21.3,OB	+7.05,-5.5,+19.8,MB		+7.01,-2.4,+19.7,@B	
1702060306.13302	+6.73,+5.2,+21.2,MB	+6.56,+20.0,+21.3,NA	+6.90,+2.1,+21.3,EB	+7.05,-5.3,+19.8,KB		+7.02,-2.8,+19.7,OB	
1702060368.156506	+6.73,+5.3,+21.2,LB	+6.56,+20.0,+21.3,NA	+6.90,+1.9,+21.3,NB	+7.05,-5.6,+19.8,NB		+7.01,-2.3,+19.7,GB	
