62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700285323.0998983	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.6,+21.4,LA	+2.64,+247.0,+19.7,GB	+2.31,+266.2,+20.5,NB	+6.91,+3.3,+19.7,HB	
1700285385.1072645	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.9,+19.7,OB	+2.31,+266.2,+20.5,NB	+6.91,+3.4,+19.7,OB	
1700285447.1145608	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.8,+19.7,NB	+2.31,+266.3,+20.5,OB	+6.91,+3.4,+19.7,OB	
1700285509.1258867	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.6,+21.4,LA	+2.64,+246.9,+19.7,OB	+2.30,+266.5,+20.5,HB	+6.91,+3.4,+19.7,OB	
1700285571.1356905	+6.51,+17.8,+21.4,BA	+6.48,+24.7,+21.3,BA	+6.51,+24.6,+21.4,LA	+2.64,+246.8,+19.7,NB	+2.30,+266.6,+20.5,KB	+6.91,+3.3,+19.7,HB	
1700285633.1437376	+6.52,+17.7,+21.4,NA	+6.48,+24.8,+21.3,MA	+6.51,+24.6,+21.4,LA	+2.64,+246.8,+19.7,NB	+2.30,+266.5,+20.5,HB	+6.91,+3.3,+19.7,HB	
1700285695.153317	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.7,+19.7,AB	+2.31,+266.3,+20.5,OB	+6.91,+3.4,+19.7,OB	
1700285757.1622822	+6.52,+17.7,+21.3,IA	+6.48,+24.6,+21.3,CA	+6.51,+24.6,+21.4,LA	+2.64,+246.8,+19.8,AB	+2.31,+266.0,+20.5,LB	+6.91,+3.3,+19.7,HB	
1700285819.1712918	+6.52,+17.7,+21.4,NA	+6.48,+24.6,+21.3,CA	+6.51,+24.7,+21.4,MA	+2.64,+246.8,+19.7,NB	+2.37,+262.6,+20.5,HB	+6.91,+3.4,+19.7,OB	
1700285881.1805902	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.6,+21.4,LA	+2.64,+246.7,+19.7,AB	+2.39,+261.6,+20.5,EB	+6.91,+3.4,+19.7,OB	
1700285943.1854048	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.8,+19.7,NB	+2.39,+261.6,+20.5,EB	+6.91,+3.4,+19.7,OB	
1700286005.1960986	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.6,+21.4,LA	+2.64,+246.7,+19.7,AB	+2.39,+261.4,+20.5,GB	+6.91,+3.3,+19.7,HB	
1700286067.202886	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.6,+21.4,LA	+2.64,+246.8,+19.7,NB	+2.39,+261.6,+20.5,EB	+6.91,+3.4,+19.7,OB	
1700286129.2124102	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.9,+19.7,OB	+2.39,+261.8,+20.5,KB	+6.91,+3.3,+19.7,HB	
1700286191.2223678	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+247.0,+19.7,GB	+2.38,+262.0,+20.5,AB	+6.91,+3.4,+19.7,OB	
1700286253.229847	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.8,+21.4,BA	+2.64,+246.8,+19.7,NB	+2.38,+262.1,+20.5,@B	+6.91,+3.4,+19.7,OB	
1700286315.2396047	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+247.0,+19.7,GB	+2.29,+267.1,+20.5,EB	+6.91,+3.4,+19.7,OB	
1700286377.2492437	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.9,+19.7,OB	+2.30,+267.0,+20.5,LB	+6.91,+3.4,+19.7,OB	
1700286439.2604241	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.9,+19.7,OB	+2.30,+266.9,+20.5,DB	+6.91,+3.4,+19.7,OB	
1700286501.269056	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.9,+19.7,OB	+2.30,+266.9,+20.5,DB	+6.91,+3.4,+19.7,OB	
1700286563.2778397	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.64,+246.9,+19.7,OB	+2.29,+267.0,+20.5,DB	+6.91,+3.4,+19.7,OB	
1700286625.2886128	+6.52,+17.7,+21.3,IA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.63,+247.0,+19.7,@B	+2.29,+267.1,+20.5,EB	+6.91,+3.3,+19.7,HB	
1700286870.8699663	+6.52,+17.7,+21.4,NA	+6.48,+24.8,+21.3,MA	+6.51,+24.7,+21.4,MA	+2.63,+247.1,+19.7,AB	+2.29,+267.0,+20.5,DB	+6.91,+3.4,+19.7,OB	
1700286932.8804262	+6.52,+17.7,+21.4,NA	+6.48,+24.7,+21.3,BA	+6.51,+24.7,+21.4,MA	+2.63,+247.2,+19.7,BB	+2.33,+264.9,+20.5,EB	+6.91,+3.4,+19.7,OB	
1700286994.8904445	+6.52,+17.7,+21.4,NA	+6.48,+24.8,+21.3,MA	+6.51,+24.7,+21.4,MA	+2.63,+247.2,+19.7,BB	+2.34,+264.4,+20.5,OB	+6.91,+3.4,+19.7,OB	
