62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1701711296.8222528	+6.66,+9.6,+21.2,AB	+6.41,+28.5,+21.3,EA	+6.77,+9.6,+21.3,@B	+7.03,-4.4,+19.7,DB	+2.28,+267.9,+20.6,OB	+6.98,-0.8,+19.7,OB	
1701711358.8301072	+6.66,+9.6,+21.2,AB	+6.41,+28.7,+21.3,GA	+6.77,+9.5,+21.3,CB	+7.03,-4.4,+19.7,DB	+2.27,+268.6,+20.6,@B	+6.98,-0.8,+19.7,OB	
1701711420.8388174	+6.66,+9.6,+21.2,AB	+6.41,+28.6,+21.3,FA	+6.77,+9.6,+21.3,@B	+7.03,-4.4,+19.8,KB	+2.28,+268.0,+20.6,IB	+6.98,-0.7,+19.7,@B	
1701711482.8500016	+6.65,+9.7,+21.3,BB	+6.41,+28.7,+21.3,GA	+6.77,+9.4,+21.3,BB	+7.03,-4.3,+19.7,CB	+2.29,+267.7,+20.6,@B	+6.98,-0.7,+19.7,@B	
1701711544.8566	+6.66,+9.6,+21.2,AB	+6.41,+28.6,+21.3,FA	+6.77,+9.4,+21.3,BB	+7.03,-4.3,+19.7,CB	+2.27,+268.4,+20.6,BB	+6.98,-0.7,+19.7,@B	
1701711606.864296	+6.66,+9.6,+21.2,AB	+6.41,+28.8,+21.3,HA	+6.77,+9.5,+21.3,CB	+7.03,-4.3,+19.8,LB	+2.28,+268.1,+20.6,HB	+6.98,-0.8,+19.7,OB	
1701711668.87259	+6.66,+9.6,+21.2,AB	+6.41,+28.8,+21.3,HA	+6.77,+9.6,+21.3,@B	+7.03,-4.4,+19.7,DB	+2.28,+267.8,+20.6,NB	+6.98,-0.8,+19.7,OB	
1701711730.8832092	+6.66,+9.6,+21.2,AB	+6.41,+28.7,+21.3,GA	+6.77,+9.4,+21.3,BB	+7.03,-4.4,+19.7,DB	+2.34,+264.5,+20.6,MB	+6.98,-0.7,+19.7,@B	
1701711792.8911319	+6.66,+9.7,+21.2,@B	+6.41,+28.8,+21.3,HA	+6.77,+9.5,+21.3,CB	+7.03,-4.4,+19.8,KB	+2.28,+267.8,+20.6,NB	+6.98,-0.8,+19.7,OB	
1701711854.8996854	+6.66,+9.6,+21.2,AB	+6.41,+28.7,+21.3,GA	+6.78,+9.4,+21.3,MB	+7.03,-4.3,+19.8,LB	+2.29,+267.6,+20.6,AB	+6.98,-0.8,+19.7,OB	
1701711916.9091053	+6.66,+9.6,+21.2,AB	+6.41,+28.8,+21.3,HA	+6.77,+9.4,+21.3,BB	+7.03,-4.5,+19.8,JB	+2.29,+267.4,+20.6,CB	+6.98,-0.8,+19.7,OB	
1701711978.9171262	+6.66,+9.6,+21.3,@B	+6.41,+28.8,+21.3,HA	+6.77,+9.5,+21.3,CB	+7.03,-4.4,+19.8,KB	+2.29,+267.4,+20.6,CB	+6.98,-0.8,+19.7,OB	
1701712040.9258273	+6.66,+9.6,+21.2,AB	+6.41,+28.9,+21.3,IA	+6.77,+9.5,+21.3,CB	+7.03,-4.4,+19.8,KB	+2.29,+267.2,+20.6,EB	+6.98,-0.8,+19.7,OB	
1701712286.5002973	+6.65,+9.7,+21.2,CB	+6.40,+29.0,+21.3,@A	+6.77,+9.4,+21.3,BB	+7.03,-4.4,+19.7,DB	+2.32,+265.8,+20.6,GB	+6.98,-0.8,+19.7,OB	
1701712348.5087533	+6.65,+9.7,+21.2,CB	+6.41,+28.9,+21.3,IA	+6.77,+9.4,+21.3,BB	+7.03,-4.5,+19.8,JB	+2.30,+266.8,+20.6,FB	+6.98,-0.8,+19.7,OB	
1701712410.5162752	+6.65,+9.7,+21.2,CB	+6.41,+28.9,+21.3,IA	+6.77,+9.6,+21.3,@B	+7.03,-4.4,+19.8,KB	+2.30,+266.6,+20.6,HB	+6.98,-0.8,+19.7,OB	
1701712472.5252407	+6.65,+9.7,+21.2,CB	+6.40,+29.0,+21.3,@A	+6.77,+9.5,+21.3,CB	+7.03,-4.3,+19.8,LB	+2.30,+266.5,+20.6,KB	+6.98,-0.8,+19.7,OB	
1701712534.5347624	+6.65,+9.7,+21.2,CB	+6.40,+29.1,+21.3,AA	+6.78,+9.4,+21.3,MB	+7.03,-4.4,+19.8,KB	+2.31,+266.4,+20.6,KB	+6.98,-0.8,+19.7,OB	
1701712596.5443113	+6.65,+9.7,+21.3,BB	+6.40,+29.1,+21.3,AA	+6.77,+9.4,+21.2,CB	+7.03,-4.4,+19.8,KB	+2.31,+266.2,+20.6,MB	+6.98,-0.8,+19.7,OB	
1701712658.5524786	+6.65,+9.7,+21.3,BB	+6.40,+29.0,+21.3,@A	+6.77,+9.6,+21.3,@B	+7.03,-4.5,+19.7,EB	+2.30,+267.0,+20.6,OB	+6.98,-0.8,+19.7,OB	
1701712720.557812	+6.65,+9.7,+21.2,CB	+6.40,+29.1,+21.3,AA	+6.77,+9.5,+21.3,CB	+7.03,-4.5,+19.8,JB	+2.30,+266.8,+20.6,FB	+6.98,-0.7,+19.7,@B	
1701712782.5671504	+6.65,+9.7,+21.2,CB	+6.40,+29.0,+21.3,@A	+6.77,+9.4,+21.3,BB	+7.03,-4.4,+19.8,KB	+2.30,+266.7,+20.6,IB	+6.98,-0.7,+19.7,@B	
1701712844.5738354	+6.65,+9.8,+21.2,LB	+6.40,+29.1,+21.3,AA	+6.77,+9.4,+21.3,BB	+7.03,-4.4,+19.7,DB	+2.30,+266.6,+20.6,HB	+6.98,-0.7,+19.7,@B	
1701712906.583228	+6.65,+9.7,+21.2,CB	+6.40,+29.0,+21.3,@A	+6.78,+9.4,+21.2,LB	+7.03,-4.4,+19.8,KB	+2.31,+266.4,+20.6,KB	+6.98,-0.8,+19.7,OB	
1701712968.591807	+6.65,+9.7,+21.2,CB	+6.40,+29.1,+21.3,AA	+6.77,+9.4,+21.2,CB	+7.03,-4.4,+19.7,DB	+2.29,+267.1,+20.6,FB	+6.98,-0.8,+19.7,OB	
1701713030.5998602	+6.65,+9.7,+21.2,CB	+6.40,+29.1,+21.3,AA	+6.77,+9.4,+21.2,CB	+7.03,-4.4,+19.7,DB	+2.30,+266.9,+20.6,GB	+6.98,-0.8,+19.7,OB	
1701713092.6102452	+6.65,+9.8,+21.2,LB	+6.40,+29.0,+21.3,@A	+6.77,+9.4,+21.3,BB	+7.03,-4.5,+19.7,EB	+2.30,+266.7,+20.6,IB	+6.98,-0.7,+19.7,@B	
1701713154.6197295	+6.65,+9.8,+21.2,LB	+6.41,+28.9,+21.3,IA	+6.77,+9.4,+21.3,BB	+7.03,-4.5,+19.7,EB	+2.31,+266.5,+20.6,JB	+6.98,-0.8,+19.7,OB	
1701713216.6289375	+6.65,+9.8,+21.2,LB	+6.41,+28.9,+21.3,IA	+6.77,+9.4,+21.3,BB	+7.03,-4.5,+19.7,EB	+2.29,+267.1,+20.6,FB	+6.98,-0.8,+19.7,OB	
