62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701279123.5814743	+6.68,+18.6,+19.4,BA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.39,+272.5,+25.5,AB	+2.18,+284.5,+25.2,LB	+2.18,+285.0,+25.4,NB	
1701279185.591512	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+50.0,+19.9,NA	+2.38,+273.1,+25.5,EB	+2.17,+285.3,+25.2,DB	+2.20,+283.5,+25.4,FB	
1701279247.5992827	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.39,+272.9,+25.6,NB	+2.18,+284.8,+25.2,AB	+2.18,+284.6,+25.3,NB	
1701279309.6068485	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.40,+271.9,+25.6,CB	+2.18,+284.9,+25.2,@B	+2.19,+284.4,+25.4,JB	
1701279371.6161692	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.39,+272.5,+25.5,AB	+2.17,+285.5,+25.2,BB	+2.21,+283.3,+25.3,FB	
1701279433.6247096	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.38,+273.0,+25.5,DB	+2.17,+285.3,+25.2,DB	+2.20,+283.6,+25.3,BB	
1701279495.6345308	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.38,+272.9,+25.5,LB	+2.17,+285.4,+25.2,CB	+2.20,+283.6,+25.4,EB	
1701279557.6429827	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.40,+271.9,+25.6,CB	+2.17,+285.1,+25.2,FB	+2.20,+283.8,+25.4,KB	
1701279619.6519942	+6.68,+18.5,+19.4,AA	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.39,+272.4,+25.6,CB	+2.17,+285.2,+25.2,EB	+2.20,+283.5,+25.4,FB	
1701279681.6590362	+6.68,+18.4,+19.4,@A	+2.37,+268.9,+20.0,HB	+6.14,+49.9,+19.9,OA	+2.39,+272.4,+25.5,@B	+2.18,+284.8,+25.2,AB	+2.18,+284.9,+25.4,FB	
