62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701668102.860975	+6.48,+30.1,+19.9,@A	+2.32,+271.9,+20.4,AB	+6.46,+31.6,+20.5,NA	+2.24,+281.4,+25.5,@B	+2.09,+289.8,+25.2,LB	+2.07,+291.3,+25.4,FB	
1701668164.8683577	+6.48,+30.1,+19.9,@A	+2.32,+271.9,+20.4,AB	+6.46,+31.6,+20.5,NA	+2.24,+281.4,+25.5,@B	+2.11,+289.2,+25.2,OB	+2.08,+290.8,+25.4,CB	
1701668226.876233	+6.48,+30.1,+20.0,CA	+2.32,+271.8,+20.5,AB	+6.46,+31.6,+20.5,NA	+2.23,+282.3,+25.5,CB	+2.10,+289.4,+25.2,HB	+2.10,+289.8,+25.4,BB	
1701668288.8889856	+6.48,+30.1,+19.9,@A	+2.32,+271.9,+20.5,@B	+6.46,+31.5,+20.5,MA	+2.24,+281.3,+25.5,GB	+2.10,+289.3,+25.2,OB	+2.08,+290.9,+25.3,EB	
1701668350.8990111	+6.48,+30.2,+19.9,CA	+2.32,+271.8,+20.4,@B	+6.46,+31.4,+20.5,LA	+2.24,+281.6,+25.5,BB	+2.10,+289.2,+25.2,NB	+2.08,+290.5,+25.4,NB	
1701668412.9068651	+6.48,+30.1,+19.9,@A	+2.32,+271.8,+20.5,AB	+6.46,+31.4,+20.5,LA	+2.23,+281.8,+25.5,KB	+2.11,+289.1,+25.2,LB	+2.09,+290.3,+25.3,NB	
1701668474.9164083	+6.48,+30.0,+19.9,AA	+2.32,+271.9,+20.4,AB	+6.46,+31.5,+20.5,MA	+2.23,+282.0,+25.6,CB	+2.10,+289.6,+25.2,JB	+2.09,+290.5,+25.4,OB	
1701668536.9269643	+6.48,+30.0,+20.0,BA	+2.32,+271.9,+20.4,AB	+6.46,+31.5,+20.5,MA	+2.23,+282.0,+25.6,CB	+2.11,+289.1,+25.2,LB	+2.09,+290.1,+25.3,LB	
1701668598.9374802	+6.48,+30.1,+20.0,CA	+2.32,+271.9,+20.4,AB	+6.46,+31.4,+20.5,LA	+2.25,+281.0,+25.5,EB	+2.10,+289.6,+25.2,JB	+2.07,+291.5,+25.4,@B	
1701668660.9463065	+6.48,+30.0,+19.9,AA	+2.32,+271.9,+20.4,AB	+6.46,+31.4,+20.5,LA	+2.23,+282.0,+25.6,CB	+2.10,+289.2,+25.2,NB	+2.09,+290.1,+25.4,KB	
